id,name,normalized_name,gender,created_at,updated_at
3561,Mr. Blackwell,mr blackwell,,2016-09-29 20:25:25.118816,2016-09-29 20:25:25.118816
3562,Jenkins,jenkins,,2016-09-29 20:25:25.20684,2016-09-29 20:25:25.20684
3563,Danger Dog,danger dog,,2016-09-29 20:25:25.241903,2016-09-29 20:25:25.241903
3564,Stan Lee,stan lee,,2016-09-29 20:25:25.45458,2016-09-29 20:25:25.45458
3565,Stegosaurus,stegosaurus,,2016-09-29 20:25:25.710212,2016-09-29 20:25:25.710212
3566,Todd Linux,todd linux,,2016-09-29 20:25:26.046385,2016-09-29 20:25:26.046385
3567,Bin Laden,bin laden,,2016-09-29 20:25:26.092233,2016-09-29 20:25:26.092233
3568,Lou Rawls,lou rawls,,2016-09-29 20:25:26.138821,2016-09-29 20:25:26.138821
3569,Voice Actor,voice actor,,2016-09-29 20:25:26.167883,2016-09-29 20:25:26.167883
3570,Cartoon Bart,cartoon bart,,2016-09-29 20:25:26.316877,2016-09-29 20:25:26.316877
3571,Passersby,passersby,,2016-09-29 20:25:26.383627,2016-09-29 20:25:26.383627
3572,Paperboy,paperboy,,2016-09-29 20:25:26.648689,2016-09-29 20:25:26.648689
3573,Milkman,milkman,,2016-09-29 20:25:26.665438,2016-09-29 20:25:26.665438
3574,Piano Lady,piano lady,,2016-09-29 20:25:26.680026,2016-09-29 20:25:26.680026
3575,Squishee Lady,squishee lady,,2016-09-29 20:25:27.496665,2016-09-29 20:25:27.496665
3576,Tom Brokaw,tom brokaw,,2016-09-29 20:25:27.687863,2016-09-29 20:25:27.687863
3577,Dream Squishee Lady,dream squishee lady,,2016-09-29 20:25:27.844805,2016-09-29 20:25:27.844805
3578,James Lipton,james lipton,,2016-09-29 20:25:28.392481,2016-09-29 20:25:28.392481
3579,Delivery Guy,delivery guy,,2016-09-29 20:25:28.602239,2016-09-29 20:25:28.602239
3580,Divorce Lawyer,divorce lawyer,,2016-09-29 20:25:28.637236,2016-09-29 20:25:28.637236
3581,Sashi,sashi,,2016-09-29 20:25:28.732429,2016-09-29 20:25:28.732429
3582,Pria,pria,,2016-09-29 20:25:28.740671,2016-09-29 20:25:28.740671
3583,Uma,uma,,2016-09-29 20:25:28.748929,2016-09-29 20:25:28.748929
3584,Sandeep,sandeep,,2016-09-29 20:25:28.765342,2016-09-29 20:25:28.765342
3585,Nabendu,nabendu,,2016-09-29 20:25:28.774199,2016-09-29 20:25:28.774199
3586,Gheet,gheet,,2016-09-29 20:25:28.782312,2016-09-29 20:25:28.782312
3587,Deliveryman,deliveryman,,2016-09-29 20:25:29.013336,2016-09-29 20:25:29.013336
3588,Ms. Pommelhorst,ms pommelhorst,,2016-09-29 20:25:29.383832,2016-09-29 20:25:29.383832
3589,Liberace Doll,liberace doll,,2016-09-29 20:25:29.645399,2016-09-29 20:25:29.645399
3590,Carrie,carrie,,2016-09-29 20:25:29.779925,2016-09-29 20:25:29.779925
3591,Tina,tina,,2016-09-29 20:25:29.789611,2016-09-29 20:25:29.789611
3592,Robert Pinsky,robert pinsky,,2016-09-29 20:25:30.394483,2016-09-29 20:25:30.394483
3593,Student #1,student 1,,2016-09-29 20:25:30.409466,2016-09-29 20:25:30.409466
3594,Student #2,student 2,,2016-09-29 20:25:30.417777,2016-09-29 20:25:30.417777
3595,Glue-bottle Cow,glue-bottle cow,,2016-09-29 20:25:30.575563,2016-09-29 20:25:30.575563
3596,Student #3,student 3,,2016-09-29 20:25:30.812387,2016-09-29 20:25:30.812387
3597,Student #4,student 4,,2016-09-29 20:25:30.825182,2016-09-29 20:25:30.825182
3598,CATERPILLAR,caterpillar,,2016-09-29 20:25:31.809564,2016-09-29 20:25:31.809564
3599,Screamapillar,screamapillar,,2016-09-29 20:25:31.842671,2016-09-29 20:25:31.842671
3600,Homer Devil,homer devil,,2016-09-29 20:25:31.945971,2016-09-29 20:25:31.945971
3601,Homer Angel,homer angel,,2016-09-29 20:25:31.954103,2016-09-29 20:25:31.954103
3602,VOICE OVER MEGAPHONE,voice over megaphone,,2016-09-29 20:25:31.997756,2016-09-29 20:25:31.997756
3603,Mrs. Bellamy,mrs bellamy,,2016-09-29 20:25:32.198892,2016-09-29 20:25:32.198892
3604,LADIES,ladies,,2016-09-29 20:25:32.498538,2016-09-29 20:25:32.498538
3605,Prison Warden,prison warden,,2016-09-29 20:25:33.259954,2016-09-29 20:25:33.259954
3606,"""Michael Clark Duncan""",michael clark duncan,,2016-09-29 20:25:33.297551,2016-09-29 20:25:33.297551
3607,Executioner,executioner,,2016-09-29 20:25:33.383438,2016-09-29 20:25:33.383438
3608,Man With Braces,man with braces,,2016-09-29 20:25:33.400153,2016-09-29 20:25:33.400153
3609,Carmen Electra,carmen electra,,2016-09-29 20:25:33.435716,2016-09-29 20:25:33.435716
3610,Butterfly,butterfly,,2016-09-29 20:25:33.840537,2016-09-29 20:25:33.840537
3611,Fonzie,fonzie,,2016-09-29 20:25:33.93519,2016-09-29 20:25:33.93519
3612,Arnie,arnie,,2016-09-29 20:25:34.18576,2016-09-29 20:25:34.18576
3613,Looters,looters,,2016-09-29 20:25:34.227123,2016-09-29 20:25:34.227123
3614,Beatnik,beatnik,,2016-09-29 20:25:34.667093,2016-09-29 20:25:34.667093
3615,Monster,monster,,2016-09-29 20:25:35.013826,2016-09-29 20:25:35.013826
3616,Newsie,newsie,,2016-09-29 20:25:35.073904,2016-09-29 20:25:35.073904
3617,Otis,otis,,2016-09-29 20:25:35.231864,2016-09-29 20:25:35.231864
3618,Other Gangsters,other gangsters,,2016-09-29 20:25:35.632678,2016-09-29 20:25:35.632678
3619,Maude Ghost,maude ghost,,2016-09-29 20:25:35.940347,2016-09-29 20:25:35.940347
3620,Demon Maude,demon maude,,2016-09-29 20:25:35.96931,2016-09-29 20:25:35.96931
3621,Peddler,peddler,,2016-09-29 20:25:36.050114,2016-09-29 20:25:36.050114
3622,Homer Double,homer double,,2016-09-29 20:25:36.127408,2016-09-29 20:25:36.127408
3623,Doubles,doubles,,2016-09-29 20:25:36.371783,2016-09-29 20:25:36.371783
3624,HOMER DOUBLES,homer doubles,,2016-09-29 20:25:36.530165,2016-09-29 20:25:36.530165
3625,TRACEY ULLMAN SHOW HOMER,tracey ullman show homer,,2016-09-29 20:25:36.565838,2016-09-29 20:25:36.565838
3626,Farmer Gil,farmer gil,,2016-09-29 20:25:36.591757,2016-09-29 20:25:36.591757
3627,Army General,army general,,2016-09-29 20:25:36.703796,2016-09-29 20:25:36.703796
3628,Air Force General,air force general,,2016-09-29 20:25:36.753429,2016-09-29 20:25:36.753429
3629,WILLIAM BONNEY,william bonney,,2016-09-29 20:25:37.059053,2016-09-29 20:25:37.059053
3630,WILLIAM BONNEY/BILLY THE KID,william bonneybilly the kid,,2016-09-29 20:25:37.086256,2016-09-29 20:25:37.086256
3631,BILLY THE KID,billy the kid,,2016-09-29 20:25:37.09669,2016-09-29 20:25:37.09669
3632,Sundance Kid,sundance kid,,2016-09-29 20:25:37.111385,2016-09-29 20:25:37.111385
3633,Frank James,frank james,,2016-09-29 20:25:37.13096,2016-09-29 20:25:37.13096
3634,Kaiser,kaiser,,2016-09-29 20:25:37.13922,2016-09-29 20:25:37.13922
3635,Future Homer,future homer,,2016-09-29 20:25:37.345003,2016-09-29 20:25:37.345003
3636,Turkey Frink,turkey frink,,2016-09-29 20:25:37.493833,2016-09-29 20:25:37.493833
3637,Panther Marge,panther marge,,2016-09-29 20:25:37.584426,2016-09-29 20:25:37.584426
3638,Cow Flanders,cow flanders,,2016-09-29 20:25:37.677789,2016-09-29 20:25:37.677789
3639,Ralph Peacock,ralph peacock,,2016-09-29 20:25:37.739721,2016-09-29 20:25:37.739721
3640,Comic Book Ram,comic book ram,,2016-09-29 20:25:37.747991,2016-09-29 20:25:37.747991
3641,Pig Wiggum,pig wiggum,,2016-09-29 20:25:37.755854,2016-09-29 20:25:37.755854
3642,Owl Lisa,owl lisa,,2016-09-29 20:25:37.810523,2016-09-29 20:25:37.810523
3643,Alligator Sea Captain,alligator sea captain,,2016-09-29 20:25:37.837737,2016-09-29 20:25:37.837737
3644,Fox Burns,fox burns,,2016-09-29 20:25:37.859911,2016-09-29 20:25:37.859911
3645,LISA OWL,lisa owl,,2016-09-29 20:25:37.867745,2016-09-29 20:25:37.867745
3646,Spider Bart,spider bart,,2016-09-29 20:25:37.875817,2016-09-29 20:25:37.875817
3647,Disco Shrew,disco shrew,,2016-09-29 20:25:37.896396,2016-09-29 20:25:37.896396
3648,Other Manimals,other manimals,,2016-09-29 20:25:37.905182,2016-09-29 20:25:37.905182
3649,Walrus Homer,walrus homer,,2016-09-29 20:25:37.924775,2016-09-29 20:25:37.924775
3650,Cab Driver,cab driver,,2016-09-29 20:25:38.513113,2016-09-29 20:25:38.513113
3651,Network Announcer,network announcer,,2016-09-29 20:25:38.635649,2016-09-29 20:25:38.635649
3652,Female Cab Driver,female cab driver,,2016-09-29 20:25:38.668585,2016-09-29 20:25:38.668585
3653,Drunk Homer,drunk homer,,2016-09-29 20:25:38.717402,2016-09-29 20:25:38.717402
3655,Keith Richards,keith richards,,2016-09-29 20:25:39.127142,2016-09-29 20:25:39.127142
3656,Elvis Costello,elvis costello,,2016-09-29 20:25:39.306929,2016-09-29 20:25:39.306929
3657,Lenny Kravitz,lenny kravitz,,2016-09-29 20:25:39.389916,2016-09-29 20:25:39.389916
3658,"""Kenny Loggins""",kenny loggins,,2016-09-29 20:25:39.423413,2016-09-29 20:25:39.423413
3659,Brian Setzer,brian setzer,,2016-09-29 20:25:39.439381,2016-09-29 20:25:39.439381
3660,Tom Petty,tom petty,,2016-09-29 20:25:39.613459,2016-09-29 20:25:39.613459
3661,GROUPIES,groupies,,2016-09-29 20:25:39.777722,2016-09-29 20:25:39.777722
3662,Rock Stars,rock stars,,2016-09-29 20:25:39.814772,2016-09-29 20:25:39.814772
3663,Salvadoran Rebel,salvadoran rebel,,2016-09-29 20:25:40.424636,2016-09-29 20:25:40.424636
3664,"""Jeff Probst""",jeff probst,,2016-09-29 20:25:40.787583,2016-09-29 20:25:40.787583
3665,Rhino,rhino,,2016-09-29 20:25:40.795816,2016-09-29 20:25:40.795816
3666,Male Game Show Host,male game show host,,2016-09-29 20:25:40.840959,2016-09-29 20:25:40.840959
3667,Race Track Announcer,race track announcer,,2016-09-29 20:25:40.916626,2016-09-29 20:25:40.916626
3668,Japanese Joey,japanese joey,,2016-09-29 20:25:41.115203,2016-09-29 20:25:41.115203
3669,Japanese Phoebe,japanese phoebe,,2016-09-29 20:25:41.124796,2016-09-29 20:25:41.124796
3670,Clock Announcer,clock announcer,,2016-09-29 20:25:41.145428,2016-09-29 20:25:41.145428
3671,Robot #1,robot 1,,2016-09-29 20:25:41.254827,2016-09-29 20:25:41.254827
3672,Robot #2,robot 2,,2016-09-29 20:25:41.26488,2016-09-29 20:25:41.26488
3673,Clown,clown,,2016-09-29 20:25:41.337532,2016-09-29 20:25:41.337532
3674,Characters,characters,,2016-09-29 20:25:41.346703,2016-09-29 20:25:41.346703
3675,M.C. Safety,mc safety,,2016-09-29 20:25:41.369869,2016-09-29 20:25:41.369869
3676,Caution Crew Member,caution crew member,,2016-09-29 20:25:41.379789,2016-09-29 20:25:41.379789
3678,Third-grade Class,third-grade class,,2016-09-29 20:25:41.493951,2016-09-29 20:25:41.493951
3679,Third-grade Girl,third-grade girl,,2016-09-29 20:25:41.827037,2016-09-29 20:25:41.827037
3680,Teenagers,teenagers,,2016-09-29 20:25:41.897089,2016-09-29 20:25:41.897089
3681,Senate Chairman,senate chairman,,2016-09-29 20:25:41.936339,2016-09-29 20:25:41.936339
3682,Governor Mary Bailey,governor mary bailey,,2016-09-29 20:25:42.0649,2016-09-29 20:25:42.0649
3683,Homeless Man,homeless man,,2016-09-29 20:25:42.553391,2016-09-29 20:25:42.553391
3684,Mountain Man,mountain man,,2016-09-29 20:25:42.57289,2016-09-29 20:25:42.57289
3685,Grandpappy,grandpappy,,2016-09-29 20:25:42.605073,2016-09-29 20:25:42.605073
3686,Mountain Woman,mountain woman,,2016-09-29 20:25:42.614368,2016-09-29 20:25:42.614368
3687,Spanish Man,spanish man,,2016-09-29 20:25:43.093845,2016-09-29 20:25:43.093845
3689,Kid Announcer,kid announcer,,2016-09-29 20:25:43.20008,2016-09-29 20:25:43.20008
3690,BAJA MEN,baja men,,2016-09-29 20:25:43.208507,2016-09-29 20:25:43.208507
3691,LINDSAY/COOKIE,lindsaycookie,,2016-09-29 20:25:43.260156,2016-09-29 20:25:43.260156
3692,Television,television,,2016-09-29 20:25:43.358969,2016-09-29 20:25:43.358969
3693,Clownface,clownface,,2016-09-29 20:25:43.395948,2016-09-29 20:25:43.395948
3694,Chief O'Hara,chief ohara,,2016-09-29 20:25:43.466574,2016-09-29 20:25:43.466574
3695,Veterans,veterans,,2016-09-29 20:25:43.810931,2016-09-29 20:25:43.810931
3696,Head Veteran,head veteran,,2016-09-29 20:25:43.819423,2016-09-29 20:25:43.819423
3697,Angelo,angelo,,2016-09-29 20:25:44.225791,2016-09-29 20:25:44.225791
3698,All Men,all men,,2016-09-29 20:25:44.297756,2016-09-29 20:25:44.297756
3699,Kiki,kiki,,2016-09-29 20:25:44.367008,2016-09-29 20:25:44.367008
3700,Shoe Buyer #1,shoe buyer 1,,2016-09-29 20:25:44.832374,2016-09-29 20:25:44.832374
3701,Shoe Buyer #2,shoe buyer 2,,2016-09-29 20:25:44.84672,2016-09-29 20:25:44.84672
3702,Stampy,stampy,,2016-09-29 20:25:45.017406,2016-09-29 20:25:45.017406
3703,Baha Men,baha men,,2016-09-29 20:25:45.140901,2016-09-29 20:25:45.140901
3704,Larry Holmes,larry holmes,,2016-09-29 20:25:45.519126,2016-09-29 20:25:45.519126
3705,Gummy Sue,gummy sue,,2016-09-29 20:25:45.66731,2016-09-29 20:25:45.66731
3706,Kozlov,kozlov,,2016-09-29 20:25:45.720989,2016-09-29 20:25:45.720989
3707,Termites,termites,,2016-09-29 20:25:45.838328,2016-09-29 20:25:45.838328
3708,Exterminator,exterminator,,2016-09-29 20:25:45.916886,2016-09-29 20:25:45.916886
3709,Bran Producers,bran producers,,2016-09-29 20:25:46.062954,2016-09-29 20:25:46.062954
3710,Bran Producer #1,bran producer 1,,2016-09-29 20:25:46.073368,2016-09-29 20:25:46.073368
3711,Bran Producer #2,bran producer 2,,2016-09-29 20:25:46.082483,2016-09-29 20:25:46.082483
3712,Mitch,mitch,,2016-09-29 20:25:46.420065,2016-09-29 20:25:46.420065
3713,David Lander,david lander,,2016-09-29 20:25:47.144006,2016-09-29 20:25:47.144006
3714,BEARDED MAN,bearded man,,2016-09-29 20:25:47.443455,2016-09-29 20:25:47.443455
3715,Female Castaway,female castaway,,2016-09-29 20:25:47.452068,2016-09-29 20:25:47.452068
3716,Sad Man,sad man,,2016-09-29 20:25:47.466614,2016-09-29 20:25:47.466614
3717,Reality Show Tribe,reality show tribe,,2016-09-29 20:25:47.522569,2016-09-29 20:25:47.522569
3718,Cameraman #1,cameraman 1,,2016-09-29 20:25:47.532842,2016-09-29 20:25:47.532842
3719,Cameraman #2,cameraman 2,,2016-09-29 20:25:47.54343,2016-09-29 20:25:47.54343
3720,Cop #1,cop 1,,2016-09-29 20:25:47.600179,2016-09-29 20:25:47.600179
3721,Cop #2,cop 2,,2016-09-29 20:25:47.610464,2016-09-29 20:25:47.610464
3722,Masseur,masseur,,2016-09-29 20:25:47.970034,2016-09-29 20:25:47.970034
3723,ASIAN MASSEUSE,asian masseuse,,2016-09-29 20:25:48.015981,2016-09-29 20:25:48.015981
3724,Yoga Master,yoga master,,2016-09-29 20:25:48.042283,2016-09-29 20:25:48.042283
3725,Man With Mustache,man with mustache,,2016-09-29 20:25:48.051616,2016-09-29 20:25:48.051616
3726,HOMER THOUGHTS,homer thoughts,,2016-09-29 20:25:48.092278,2016-09-29 20:25:48.092278
3727,Roommate,roommate,,2016-09-29 20:25:48.253536,2016-09-29 20:25:48.253536
3728,Decapitating Harry,decapitating harry,,2016-09-29 20:25:48.261619,2016-09-29 20:25:48.261619
3729,High-tech Cell,high-tech cell,,2016-09-29 20:25:48.312154,2016-09-29 20:25:48.312154
3730,Junior,junior,,2016-09-29 20:25:48.640299,2016-09-29 20:25:48.640299
3731,Man Dressed As Jester,man dressed as jester,,2016-09-29 20:25:48.951715,2016-09-29 20:25:48.951715
3732,Reveler,reveler,,2016-09-29 20:25:49.149739,2016-09-29 20:25:49.149739
3733,SIX-YEAR-OLD GRAMPA,six-year-old grampa,,2016-09-29 20:25:50.019972,2016-09-29 20:25:50.019972
3734,Judge #2,judge 2,,2016-09-29 20:25:50.378574,2016-09-29 20:25:50.378574
3735,Judge #1,judge 1,,2016-09-29 20:25:50.391181,2016-09-29 20:25:50.391181
3736,Judge #3,judge 3,,2016-09-29 20:25:50.405746,2016-09-29 20:25:50.405746
3737,"""Robin Williams""",robin williams,,2016-09-29 20:25:50.424248,2016-09-29 20:25:50.424248
3738,Committee Chairman,committee chairman,,2016-09-29 20:25:50.552465,2016-09-29 20:25:50.552465
3739,Sad Whiny Voice,sad whiny voice,,2016-09-29 20:25:50.868836,2016-09-29 20:25:50.868836
3740,Animatronic Gay Men,animatronic gay men,,2016-09-29 20:25:50.87805,2016-09-29 20:25:50.87805
3741,Riders,riders,,2016-09-29 20:25:51.084051,2016-09-29 20:25:51.084051
3742,RIDER,rider,,2016-09-29 20:25:51.103291,2016-09-29 20:25:51.103291
3743,Robot Mother,robot mother,,2016-09-29 20:25:51.125679,2016-09-29 20:25:51.125679
3744,Maniacal-looking Teacher,maniacal-looking teacher,,2016-09-29 20:25:51.176066,2016-09-29 20:25:51.176066
3654,Mick Jagger,mick jagger,m,2016-09-29 20:25:39.118741,2016-09-29 20:34:49.440976
3688,Cookie Kwan,cookie kwan,f,2016-09-29 20:25:43.133237,2016-09-29 20:34:49.492539
3745,Little Richard,little richard,,2016-09-29 20:25:51.308946,2016-09-29 20:25:51.308946
3746,Skinner's Thoughts,skinners thoughts,,2016-09-29 20:25:51.346871,2016-09-29 20:25:51.346871
3747,Mrs. Skinner's Thoughts,mrs skinners thoughts,,2016-09-29 20:25:51.35499,2016-09-29 20:25:51.35499
3748,Cartoon Mouse Voice,cartoon mouse voice,,2016-09-29 20:25:51.550846,2016-09-29 20:25:51.550846
3749,FEMALE MTV V.J.,female mtv vj,,2016-09-29 20:25:51.737803,2016-09-29 20:25:51.737803
3750,Elliott Gould,elliott gould,,2016-09-29 20:25:51.782398,2016-09-29 20:25:51.782398
3751,Girl's Thoughts,girls thoughts,,2016-09-29 20:25:51.817998,2016-09-29 20:25:51.817998
3752,Bully,bully,,2016-09-29 20:25:51.829058,2016-09-29 20:25:51.829058
3753,Turbo Diary,turbo diary,,2016-09-29 20:25:51.866403,2016-09-29 20:25:51.866403
3754,Movie Narrator,movie narrator,,2016-09-29 20:25:52.104154,2016-09-29 20:25:52.104154
3755,FLANDERS' VOICE,flanders voice,,2016-09-29 20:25:52.138805,2016-09-29 20:25:52.138805
3756,Space Frog,space frog,,2016-09-29 20:25:52.154864,2016-09-29 20:25:52.154864
3757,ASTRONAUT VOICE,astronaut voice,,2016-09-29 20:25:52.175509,2016-09-29 20:25:52.175509
3758,Sheriff Lisa,sheriff lisa,,2016-09-29 20:25:52.319463,2016-09-29 20:25:52.319463
3760,HEAD PROTESTER,head protester,,2016-09-29 20:25:52.971104,2016-09-29 20:25:52.971104
3761,Giuseppe,giuseppe,,2016-09-29 20:25:53.751116,2016-09-29 20:25:53.751116
3762,MISS SEPTEMBER,miss september,,2016-09-29 20:25:54.208405,2016-09-29 20:25:54.208405
3763,Scary Voice,scary voice,,2016-09-29 20:25:54.490745,2016-09-29 20:25:54.490745
3764,SCARY MAN,scary man,,2016-09-29 20:25:54.507912,2016-09-29 20:25:54.507912
3765,Mugger,mugger,,2016-09-29 20:25:54.723569,2016-09-29 20:25:54.723569
3766,Cheap Girlfriend,cheap girlfriend,,2016-09-29 20:25:54.734284,2016-09-29 20:25:54.734284
3767,Ruth Powers,ruth powers,,2016-09-29 20:25:55.447843,2016-09-29 20:25:55.447843
3768,Sonya,sonya,,2016-09-29 20:25:55.714201,2016-09-29 20:25:55.714201
3769,Lisa Leslie,lisa leslie,,2016-09-29 20:25:56.221097,2016-09-29 20:25:56.221097
3770,SWISH,swish,,2016-09-29 20:25:56.412818,2016-09-29 20:25:56.412818
3771,"""David McCullough""",david mccullough,,2016-09-29 20:25:56.653957,2016-09-29 20:25:56.653957
3772,"""Ken Burns""",ken burns,,2016-09-29 20:25:56.66326,2016-09-29 20:25:56.66326
3773,Skating Announcer,skating announcer,,2016-09-29 20:25:56.728876,2016-09-29 20:25:56.728876
3774,Tanker Driver,tanker driver,,2016-09-29 20:25:56.801877,2016-09-29 20:25:56.801877
3775,Aa Group,aa group,,2016-09-29 20:25:57.327227,2016-09-29 20:25:57.327227
3776,Bowler,bowler,,2016-09-29 20:25:57.441356,2016-09-29 20:25:57.441356
3777,Bowling Teammates,bowling teammates,,2016-09-29 20:25:57.461661,2016-09-29 20:25:57.461661
3778,Booming Voice,booming voice,,2016-09-29 20:25:57.885085,2016-09-29 20:25:57.885085
3779,Buddha,buddha,,2016-09-29 20:25:57.948216,2016-09-29 20:25:57.948216
3780,Walter Cronkite,walter cronkite,,2016-09-29 20:25:58.122392,2016-09-29 20:25:58.122392
3781,Ornette Coleman,ornette coleman,,2016-09-29 20:25:58.132402,2016-09-29 20:25:58.132402
3782,Furbies,furbies,,2016-09-29 20:25:58.190882,2016-09-29 20:25:58.190882
3783,Balki,balki,,2016-09-29 20:25:58.295501,2016-09-29 20:25:58.295501
3784,Happy Face,happy face,,2016-09-29 20:25:58.387577,2016-09-29 20:25:58.387577
3785,Uwa,uwa,,2016-09-29 20:25:58.659423,2016-09-29 20:25:58.659423
3786,Stenographer,stenographer,,2016-09-29 20:25:58.898611,2016-09-29 20:25:58.898611
3787,Tony Hawk,tony hawk,,2016-09-29 20:25:59.307631,2016-09-29 20:25:59.307631
3788,Tom DeLonge,tom delonge,,2016-09-29 20:25:59.364767,2016-09-29 20:25:59.364767
3789,Mark Hoppus,mark hoppus,,2016-09-29 20:25:59.380668,2016-09-29 20:25:59.380668
3790,Travis Barker,travis barker,,2016-09-29 20:25:59.38995,2016-09-29 20:25:59.38995
3791,Event Announcer,event announcer,,2016-09-29 20:25:59.710249,2016-09-29 20:25:59.710249
3792,Commercial Actress,commercial actress,,2016-09-29 20:25:59.991346,2016-09-29 20:25:59.991346
3793,60-Year-Old Nelson,60-year-old nelson,,2016-09-29 20:26:00.038734,2016-09-29 20:26:00.038734
3794,Booberella,booberella,,2016-09-29 20:26:00.205279,2016-09-29 20:26:00.205279
3795,Frankenstein,frankenstein,,2016-09-29 20:26:00.240035,2016-09-29 20:26:00.240035
3796,GRAVELLY MALE SINGER,gravelly male singer,,2016-09-29 20:26:00.29912,2016-09-29 20:26:00.29912
3797,Truck Commercial Announcer,truck commercial announcer,,2016-09-29 20:26:00.307747,2016-09-29 20:26:00.307747
3798,Rib-It,rib-it,,2016-09-29 20:26:00.708624,2016-09-29 20:26:00.708624
3799,Lisa's Cheering Section,lisas cheering section,,2016-09-29 20:26:00.83904,2016-09-29 20:26:00.83904
3801,Barnard,barnard,,2016-09-29 20:26:01.56686,2016-09-29 20:26:01.56686
3802,Radcliffe,radcliffe,,2016-09-29 20:26:01.577888,2016-09-29 20:26:01.577888
3803,Wellesley,wellesley,,2016-09-29 20:26:01.587189,2016-09-29 20:26:01.587189
3804,Mount Holyoke,mount holyoke,,2016-09-29 20:26:01.595615,2016-09-29 20:26:01.595615
3805,Vassar,vassar,,2016-09-29 20:26:01.60609,2016-09-29 20:26:01.60609
3806,Smith,smith,,2016-09-29 20:26:01.614648,2016-09-29 20:26:01.614648
3807,Bryn Mawr,bryn mawr,,2016-09-29 20:26:01.624316,2016-09-29 20:26:01.624316
3808,Seven Sisters,seven sisters,,2016-09-29 20:26:01.640767,2016-09-29 20:26:01.640767
3809,Real Lisa,real lisa,,2016-09-29 20:26:01.70894,2016-09-29 20:26:01.70894
3810,Ribhead,ribhead,,2016-09-29 20:26:01.735343,2016-09-29 20:26:01.735343
3811,Ribhead #2,ribhead 2,,2016-09-29 20:26:01.835173,2016-09-29 20:26:01.835173
3812,Italian Man,italian man,,2016-09-29 20:26:01.844297,2016-09-29 20:26:01.844297
